pair_type,lang,primary_genre,topic_cluster,cosine_similarity,doc_id_1,doc_id_2,author_id_1,author_id_2,token_length_1,token_length_2,length_ratio,split_1,split_2,doc_type_1,doc_type_2,source_1,source_2,text_snippet_1,text_snippet_2
same_author_same_genre_same_topic,en,blog,3,0.42456746036864734,mix_020880,mix_020881,f05de80eda4e3d9cffffc33ead891385adbadafdcce1fd4feaa410e6b9f62f31,f05de80eda4e3d9cffffc33ead891385adbadafdcce1fd4feaa410e6b9f62f31,465.0,510.0,1.096774193548387,train,train,candidate,query,blog_authorship,blog_authorship,"ok, i'm already breaking my intro. But, i guess i have to write a little about life; Like in the movie Vanilla Sky (GO RENT IT if you havn't already seen it) ""The sweet isn't as sweet without the sour."" So i figure wi...","Ok, i'm having a lot of deep thoughts right now. Just remember who's got the sweet system... Anyway, I would also like to take the time to say that my deep thinking may have been caused by a few people, but are never ..."
different_author_same_genre_same_topic,en,blog,3,0.448677769243201,mix_018337,mix_020536,294c7d4f2ea76a5f12aa723344a577aa54723c29f59b2dbec214eebbcfb539bd,d7ebd05915d5041132822a163d7cea4976d00582ff99b97f4d4cc81816695a34,849.0,557.0,1.5242369838420107,train,train,candidate,query,blog_authorship,blog_authorship,"Floods really suck, its really benn hard for our family. You know when it happens to you, you never wish it on other people. There are 7 adults and a baby living in our house, on thursday July 15 2004, the life we had...","I DID IT!!! I asked the stupid boy out!! Well, not really. I gave him my phone number and told him that he should call me if he wanted to hang out onetime. There was a lot of small talk this time. I intentionally cont..."
different_author_same_genre_same_topic,en,blog,3,0.420790458716217,mix_020881,mix_020536,f05de80eda4e3d9cffffc33ead891385adbadafdcce1fd4feaa410e6b9f62f31,d7ebd05915d5041132822a163d7cea4976d00582ff99b97f4d4cc81816695a34,510.0,557.0,1.092156862745098,train,train,query,query,blog_authorship,blog_authorship,"Ok, i'm having a lot of deep thoughts right now. Just remember who's got the sweet system... Anyway, I would also like to take the time to say that my deep thinking may have been caused by a few people, but are never ...","I DID IT!!! I asked the stupid boy out!! Well, not really. I gave him my phone number and told him that he should call me if he wanted to hang out onetime. There was a lot of small talk this time. I intentionally cont..."
different_author_same_genre_same_topic,en,blog,3,0.419416065109085,mix_020757,mix_020536,e867e01e895325dbadf0ce7717fa86dd9ba42fe3859208f3e9c937a04127ef72,d7ebd05915d5041132822a163d7cea4976d00582ff99b97f4d4cc81816695a34,715.0,557.0,1.2836624775583483,train,train,candidate,query,blog_authorship,blog_authorship,My sweet husband was in Iraq for over one year and he just returned home a few months ago. I'm not sure if I can put into words what it is like to have your spouse gone to war for so long. Every day was hard...it felt...,"I DID IT!!! I asked the stupid boy out!! Well, not really. I gave him my phone number and told him that he should call me if he wanted to hang out onetime. There was a lot of small talk this time. I intentionally cont..."
same_author_same_genre_same_topic,en,blog,4,0.22923086059501319,mix_020208,mix_020207,bc07a0d8670a1bc513a10089ac159f0abeebe0335e6aca584b61aa9e994cf6ba,bc07a0d8670a1bc513a10089ac159f0abeebe0335e6aca584b61aa9e994cf6ba,111.0,100.0,1.11,train,train,candidate,query,blog_authorship,blog_authorship,"Therefore, what he is really seeking is recognition from others. This leaves him dependent on other people. He chooses his identity, although his appraisal of the success of this identity is dependent upon others appr...","Second advantage of being alpha person is the fact that majority of the worldâs population are Alpha people, itâs easy to fit with most groups. Disadvantages would be the attitude to accept the belief system witho..."
different_author_same_genre_same_topic,en,blog,4,0.44129948202540703,mix_020145,mix_018977,b6b36e78b5444871a6621468935911ef6bf73485de1bb14db53caa14e2829e0b,5aba1d174724fc1a38bf02c4257015880baf4bca47ba3f7f4ad2507577f2b018,44.0,47.0,1.0681818181818181,train,train,candidate,query,blog_authorship,blog_authorship,Comic-Con (Majora Mask style) Choice A: 1up shirt Choice B: Luigi/Mario Choice C: Shadow Link Choice D: Open to suggestions cause I need them DESPARETLY!!!!!!!!!!,HAHA! TAKE THAT FIENDS! I AM NOW THE ALMIGHTY MASTER OF THE HOUSE! Y'ALL = OWNED!!!! PWNZ00RED!!!!! MWAAAAHAHAHAHAHAHA!!!!!!!!!!!
different_author_same_genre_same_topic,en,blog,4,0.3907014958303754,mix_019394,mix_018628,7bdea2fa904d5a1d7cd15a0ee222928fe413b78d56163f7337649af3b0d417cd,40e3c56d735317262021218b364cc0b2e6e4e8d596d7b771633d8ca33d366bd7,36.0,29.0,1.2413793103448276,train,train,candidate,query,blog_authorship,blog_authorship,This is one of the funnest things I have done all week! And also a little creepy.... http://www.datacraft.co.jp/takagism/rr/history.html,LOTR: Chinese Style http://www.himigpinoy.com/hkpop/forums/jinyong/index.cgi?read=33044
different_author_same_genre_same_topic,en,blog,4,0.37285906727972873,mix_020451,mix_018082,d028511c59b9b8b67b485dc7320e26d65a7c70bdda5c1db7edf6da80e333e532,15e05bd6d5e8b6557862e78cc49ec004091544c28c55bf5c68680c497547a66e,512.0,805.0,1.572265625,dev,train,candidate,query,blog_authorship,blog_authorship,"Ruminations I am reading a book, 777 Mathematical Conversation Starters by John dePillis. Its an interesting book with lots of quotes, poems, laws and anecdotes et al. Herez some of them, and further I will keep updat...","I've been lurking for a while on soc.history.what-if - its a brilliant newsgroup, full of gems like the following (well worth a look) thread on 'Alternate' books ""Primary Colors"" -- Fred Rogers' gentle guide to childr..."
same_author_same_genre_same_topic,en,blog,5,0.49761602909170477,mix_019661,mix_019662,8ea41b70210c399413faa48ec0ffb023b2f0dca0f20ad23f3864a59d5a32779b,8ea41b70210c399413faa48ec0ffb023b2f0dca0f20ad23f3864a59d5a32779b,98.0,74.0,1.3243243243243243,train,train,candidate,query,blog_authorship,blog_authorship,go eat i think.. haha.. i dun mind lor.. ahha.. of cos la.. i so sad.. i'll be in sch de whole of tuesday.. got workshop for cca leaders.. boo hoo.. no tiem to catch up my work.. :( den others can stay at home lor.. h...,hmm haha.. perhaps shuld note down rite.. haha.. in case forget.. SL gave me a online hug.. LOL.. am i too kau zhang.. such thgs oso note down.. haha.. hehe.. dunno.. but its de first time.. i nv force her ya.. haha.....
same_author_same_genre_same_topic,en,blog,5,0.18954545798770772,mix_020459,mix_020458,d0f0a987232fd340ac8caecddcda9088e587aef63a85a93443f967fb427edd34,d0f0a987232fd340ac8caecddcda9088e587aef63a85a93443f967fb427edd34,67.0,66.0,1.0151515151515151,test,test,candidate,query,blog_authorship,blog_authorship,juz started on my new online game darkeden 2 days ago..yes vampire for sure ^^ time to wipe out all the slayers. but i'm weak haha lol.. me newbie vampire only. yipee..gotten my 2 teeth rank today. sigh.. 3 teeth rank...,"awww.. how did i do it?? my highest score was only 117. wth is wrong with me?? sigh, lack of training..bloody heck still can't understand why...so ashame, my friend who juz started on bowling today..even trash me in 2..."
